"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"683","2013-12-01 12:24:10","2013-12-01 12:35:33","461","E 20 St & 2 Ave","40.73587678","-73.98205027","517","Pershing Square S","40.75149263","-73.97798848","14884","Subscriber","1986","1"
"1629","2013-12-01 12:24:35","2013-12-01 12:51:44","463","9 Ave & W 16 St","40.74206539","-74.00443172","375","Mercer St & Bleecker St","40.72679454","-73.99695094","20613","Customer",\N,"0"
"989","2013-12-01 12:24:37","2013-12-01 12:41:06","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","405","Washington St & Gansevoort St","40.739323","-74.008119","16864","Subscriber","1981","2"
"398","2013-12-01 12:24:38","2013-12-01 12:31:16","334","W 20 St & 7 Ave","40.74238787","-73.99726235","280","E 10 St & 5 Ave","40.73331967","-73.99510132","19113","Subscriber","1971","2"
"549","2013-12-01 12:24:41","2013-12-01 12:33:50","513","W 56 St & 10 Ave","40.768254","-73.988639","479","9 Ave & W 45 St","40.76019252","-73.9912551","14990","Subscriber","1984","2"
"718","2013-12-01 12:24:42","2013-12-01 12:36:40","253","W 13 St & 5 Ave","40.73543934","-73.99453948","250","Lafayette St & Jersey St","40.72456089","-73.99565293","16466","Subscriber","1970","2"
"391","2013-12-01 12:24:43","2013-12-01 12:31:14","379","W 31 St & 7 Ave","40.749156","-73.9916","325","E 19 St & 3 Ave","40.73624527","-73.98473765","18475","Subscriber","1977","1"
"714","2013-12-01 12:24:43","2013-12-01 12:36:37","488","W 39 St & 9 Ave","40.75645824","-73.99372222","488","W 39 St & 9 Ave","40.75645824","-73.99372222","20362","Subscriber","1952","1"
"1516","2013-12-01 12:24:43","2013-12-01 12:49:59","463","9 Ave & W 16 St","40.74206539","-74.00443172","375","Mercer St & Bleecker St","40.72679454","-73.99695094","15738","Customer",\N,"0"
"565","2013-12-01 12:24:51","2013-12-01 12:34:16","2023","E 55 St & Lexington Ave","40.75968085","-73.97031366","160","E 37 St & Lexington Ave","40.748238","-73.978311","16071","Subscriber","1983","1"
"406","2013-12-01 12:24:55","2013-12-01 12:31:41","241","DeKalb Ave & S Portland Ave","40.68981035","-73.97493121","310","State St & Smith St","40.68926942","-73.98912867","20636","Subscriber","1977","1"
"162","2013-12-01 12:24:57","2013-12-01 12:27:39","157","Henry St & Atlantic Ave","40.69089272","-73.99612349","406","Hicks St & Montague St","40.69512845","-73.99595065","16564","Subscriber","1979","1"
"691","2013-12-01 12:25:00","2013-12-01 12:36:31","253","W 13 St & 5 Ave","40.73543934","-73.99453948","250","Lafayette St & Jersey St","40.72456089","-73.99565293","16985","Subscriber","1963","1"
"293","2013-12-01 12:25:02","2013-12-01 12:29:55","315","South St & Gouverneur Ln","40.70355377","-74.00670227","534","Water - Whitehall Plaza","40.70255065","-74.0127234","17831","Customer",\N,"0"
"1260","2013-12-01 12:25:03","2013-12-01 12:46:03","433","E 13 St & Avenue A","40.72955361","-73.98057249","404","9 Ave & W 14 St","40.7405826","-74.00550867","17028","Subscriber","1952","1"
"920","2013-12-01 12:25:04","2013-12-01 12:40:24","363","West Thames St","40.70834698","-74.01713445","347","W Houston St & Hudson St","40.72873888","-74.00748842","19519","Subscriber","1982","1"
"513","2013-12-01 12:25:04","2013-12-01 12:33:37","293","Lafayette St & E 8 St","40.73028666","-73.9907647","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","17776","Subscriber","1958","2"
"746","2013-12-01 12:25:05","2013-12-01 12:37:31","483","E 12 St & 3 Ave","40.73223272","-73.98889957","368","Carmine St & 6 Ave","40.73038599","-74.00214988","20872","Subscriber","1978","1"
"448","2013-12-01 12:25:08","2013-12-01 12:32:36","496","E 16 St & 5 Ave","40.73726186","-73.99238967","463","9 Ave & W 16 St","40.74206539","-74.00443172","15250","Subscriber","1970","1"
"204","2013-12-01 12:25:08","2013-12-01 12:28:32","280","E 10 St & 5 Ave","40.73331967","-73.99510132","285","Broadway & E 14 St","40.73454567","-73.99074142","16442","Subscriber","1970","2"
"465","2013-12-01 12:25:08","2013-12-01 12:32:53","446","W 24 St & 7 Ave","40.74487634","-73.99529885","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","20311","Subscriber","1984","1"
"387","2013-12-01 12:25:09","2013-12-01 12:31:36","444","Broadway & W 24 St","40.7423543","-73.98915076","470","W 20 St & 8 Ave","40.74345335","-74.00004031","18314","Subscriber","1984","1"
"183","2013-12-01 12:25:18","2013-12-01 12:28:21","426","West St & Chambers St","40.71754834","-74.01322069","329","Greenwich St & N Moore St","40.72043411","-74.01020609","14608","Subscriber","1986","1"
"1456","2013-12-01 12:25:18","2013-12-01 12:49:34","463","9 Ave & W 16 St","40.74206539","-74.00443172","375","Mercer St & Bleecker St","40.72679454","-73.99695094","15019","Customer",\N,"0"
"572","2013-12-01 12:25:22","2013-12-01 12:34:54","350","Clinton St & Grand St","40.71559509","-73.9870295","483","E 12 St & 3 Ave","40.73223272","-73.98889957","17841","Subscriber","1977","1"
"368","2013-12-01 12:25:26","2013-12-01 12:31:34","482","W 15 St & 7 Ave","40.73935542","-73.99931783","382","University Pl & E 14 St","40.73492695","-73.99200509","20059","Subscriber","1962","2"
"637","2013-12-01 12:25:34","2013-12-01 12:36:11","430","York St & Jay St","40.7014851","-73.98656928","412","Forsyth St & Canal St","40.7158155","-73.99422366","20978","Subscriber","1989","2"
"199","2013-12-01 12:25:37","2013-12-01 12:28:56","510","W 51 St & 6 Ave","40.7606597","-73.98042047","468","Broadway & W 55 St","40.7652654","-73.98192338","17796","Subscriber","1983","1"
"327","2013-12-01 12:25:39","2013-12-01 12:31:06","291","Madison St & Montgomery St","40.713126","-73.984844","295","Pike St & E Broadway","40.71406667","-73.99293911","15382","Subscriber","1980","1"
"772","2013-12-01 12:25:39","2013-12-01 12:38:31","267","Broadway & W 36 St","40.75097711","-73.98765428","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","18577","Subscriber","1979","1"
"584","2013-12-01 12:25:43","2013-12-01 12:35:27","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","19795","Customer",\N,"0"
"329","2013-12-01 12:25:49","2013-12-01 12:31:18","449","W 52 St & 9 Ave","40.76461837","-73.98789473","457","Broadway & W 58 St","40.76695317","-73.98169333","17084","Subscriber","1962","1"
"244","2013-12-01 12:25:49","2013-12-01 12:29:53","470","W 20 St & 8 Ave","40.74345335","-74.00004031","435","W 21 St & 6 Ave","40.74173969","-73.99415556","19508","Subscriber","1984","1"
"461","2013-12-01 12:25:50","2013-12-01 12:33:31","486","Broadway & W 29 St","40.7462009","-73.98855723","475","E 16 St & Irving Pl","40.73524276","-73.98758561","18768","Subscriber","1961","2"
"626","2013-12-01 12:25:53","2013-12-01 12:36:19","247","Perry St & Bleecker St","40.73535398","-74.00483091","382","University Pl & E 14 St","40.73492695","-73.99200509","15922","Customer",\N,"0"
"618","2013-12-01 12:25:54","2013-12-01 12:36:12","326","E 11 St & 1 Ave","40.72953837","-73.98426726","345","W 13 St & 6 Ave","40.73649403","-73.99704374","19489","Subscriber","1983","1"
"184","2013-12-01 12:25:55","2013-12-01 12:28:59","345","W 13 St & 6 Ave","40.73649403","-73.99704374","247","Perry St & Bleecker St","40.73535398","-74.00483091","14918","Subscriber","1982","1"
"625","2013-12-01 12:25:59","2013-12-01 12:36:24","247","Perry St & Bleecker St","40.73535398","-74.00483091","382","University Pl & E 14 St","40.73492695","-73.99200509","17078","Customer",\N,"0"
"793","2013-12-01 12:26:05","2013-12-01 12:39:18","293","Lafayette St & E 8 St","40.73028666","-73.9907647","519","Pershing Square N","40.75188406","-73.97770164","19593","Subscriber","1980","1"
"504","2013-12-01 12:26:06","2013-12-01 12:34:30","243","Fulton St & Rockwell Pl","40.687979","-73.978474","526","E 33 St & 5 Ave","40.74765947","-73.98490707","15285","Subscriber","1969","1"
"371","2013-12-01 12:26:10","2013-12-01 12:32:21","515","W 43 St & 10 Ave","40.76009437","-73.99461843","450","W 49 St & 8 Ave","40.76227205","-73.98788205","19327","Subscriber","1969","1"
"1019","2013-12-01 12:26:21","2013-12-01 12:43:20","325","E 19 St & 3 Ave","40.73624527","-73.98473765","493","W 45 St & 6 Ave","40.7568001","-73.98291153","18792","Subscriber","1993","1"
"1302","2013-12-01 12:26:22","2013-12-01 12:48:04","301","E 2 St & Avenue B","40.72217444","-73.98368779","402","Broadway & E 22 St","40.7403432","-73.98955109","18349","Customer",\N,"0"
"1249","2013-12-01 12:26:24","2013-12-01 12:47:13","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","16756","Customer",\N,"0"
"775","2013-12-01 12:26:27","2013-12-01 12:39:22","428","E 3 St & 1 Ave","40.72467721","-73.98783413","2009","Catherine St & Monroe St","40.71117444","-73.99682619","20591","Subscriber","1990","1"
"2926","2013-12-01 12:26:30","2013-12-01 13:15:16","392","Jay St & Tech Pl","40.695065","-73.987167","432","E 7 St & Avenue A","40.72621788","-73.98379855","18298","Customer",\N,"0"
"355","2013-12-01 12:26:36","2013-12-01 12:32:31","237","E 11 St & 2 Ave","40.73047309","-73.98672378","394","E 9 St & Avenue C","40.72521311","-73.97768752","17767","Subscriber","1969","2"
"479","2013-12-01 12:26:37","2013-12-01 12:34:36","492","W 33 St & 7 Ave","40.75019995","-73.99093085","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","17270","Subscriber","1976","1"
"705","2013-12-01 12:26:38","2013-12-01 12:38:23","521","8 Ave & W 31 St","40.75044999","-73.99481051","462","W 22 St & 10 Ave","40.74691959","-74.00451887","17019","Subscriber","1983","1"
"1439","2013-12-01 12:26:40","2013-12-01 12:50:39","320","Church St & Leonard St","40.71743998","-74.00583475","520","W 52 St & 5 Ave","40.75992262","-73.97648516","16282","Subscriber","1982","1"
"82","2013-12-01 12:26:44","2013-12-01 12:28:06","507","E 25 St & 2 Ave","40.73912601","-73.97973776","174","E 25 St & 1 Ave","40.7381765","-73.97738662","15384","Subscriber","1990","1"
"557","2013-12-01 12:26:51","2013-12-01 12:36:08","83","Atlantic Ave & Fort Greene Pl","40.68382604","-73.97632328","366","Clinton Ave & Myrtle Ave","40.693261","-73.968896","15263","Subscriber","1988","1"
"2907","2013-12-01 12:26:51","2013-12-01 13:15:18","392","Jay St & Tech Pl","40.695065","-73.987167","432","E 7 St & Avenue A","40.72621788","-73.98379855","15651","Customer",\N,"0"
"305","2013-12-01 12:26:53","2013-12-01 12:31:58","527","E 33 St & 1 Ave","40.74315566","-73.97434726","507","E 25 St & 2 Ave","40.73912601","-73.97973776","15426","Subscriber","1984","2"
"213","2013-12-01 12:26:57","2013-12-01 12:30:30","280","E 10 St & 5 Ave","40.73331967","-73.99510132","285","Broadway & E 14 St","40.73454567","-73.99074142","17174","Subscriber","1943","1"
"579","2013-12-01 12:27:07","2013-12-01 12:36:46","358","Christopher St & Greenwich St","40.73291553","-74.00711384","359","E 47 St & Park Ave","40.75510267","-73.97498696","18103","Subscriber","1979","1"
"388","2013-12-01 12:27:14","2013-12-01 12:33:42","489","10 Ave & W 28 St","40.75066386","-74.00176802","515","W 43 St & 10 Ave","40.76009437","-73.99461843","18797","Subscriber","1956","1"
"653","2013-12-01 12:27:20","2013-12-01 12:38:13","508","W 46 St & 11 Ave","40.76341379","-73.99667444","2009","Catherine St & Monroe St","40.71117444","-73.99682619","19886","Subscriber","1954","1"
"329","2013-12-01 12:27:24","2013-12-01 12:32:53","402","Broadway & E 22 St","40.7403432","-73.98955109","545","E 23 St & 1 Ave","40.736502","-73.97809472","20861","Subscriber","1982","1"
"1415","2013-12-01 12:27:25","2013-12-01 12:51:00","499","Broadway & W 60 St","40.76915505","-73.98191841","499","Broadway & W 60 St","40.76915505","-73.98191841","16628","Customer",\N,"0"
"894","2013-12-01 12:27:33","2013-12-01 12:42:27","152","Warren St & Church St","40.71473993","-74.00910627","459","W 20 St & 11 Ave","40.746745","-74.007756","15058","Subscriber","1978","1"
"964","2013-12-01 12:27:39","2013-12-01 12:43:43","512","W 29 St & 9 Ave","40.7500727","-73.99839279","447","8 Ave & W 52 St","40.76370739","-73.9851615","16949","Subscriber","1949","1"
"245","2013-12-01 12:27:39","2013-12-01 12:31:44","521","8 Ave & W 31 St","40.75044999","-73.99481051","448","W 37 St & 10 Ave","40.75660359","-73.9979009","18526","Subscriber","1975","2"
"96","2013-12-01 12:27:44","2013-12-01 12:29:20","412","Forsyth St & Canal St","40.7158155","-73.99422366","307","Canal St & Rutgers St","40.71427487","-73.98990025","18247","Subscriber","1983","1"
"229","2013-12-01 12:27:45","2013-12-01 12:31:34","119","Park Ave & St Edwards St","40.69608941","-73.97803415","239","Willoughby St & Fleet St","40.69196566","-73.9813018","16861","Subscriber","1978","2"
"1384","2013-12-01 12:27:49","2013-12-01 12:50:53","499","Broadway & W 60 St","40.76915505","-73.98191841","499","Broadway & W 60 St","40.76915505","-73.98191841","16736","Customer",\N,"0"
"1412","2013-12-01 12:27:51","2013-12-01 12:51:23","334","W 20 St & 7 Ave","40.74238787","-73.99726235","447","8 Ave & W 52 St","40.76370739","-73.9851615","19875","Customer",\N,"0"
"2089","2013-12-01 12:28:01","2013-12-01 13:02:50","301","E 2 St & Avenue B","40.72217444","-73.98368779","355","Bayard St & Baxter St","40.71602118","-73.99974372","20231","Subscriber","1966","2"
"363","2013-12-01 12:28:02","2013-12-01 12:34:05","459","W 20 St & 11 Ave","40.746745","-74.007756","482","W 15 St & 7 Ave","40.73935542","-73.99931783","16335","Subscriber","1985","2"
"424","2013-12-01 12:28:12","2013-12-01 12:35:16","507","E 25 St & 2 Ave","40.73912601","-73.97973776","402","Broadway & E 22 St","40.7403432","-73.98955109","15308","Subscriber","1971","1"
"1020","2013-12-01 12:28:15","2013-12-01 12:45:15","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","17544","Subscriber","1988","1"
"775","2013-12-01 12:28:16","2013-12-01 12:41:11","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","18551","Subscriber","1947","1"
"304","2013-12-01 12:28:26","2013-12-01 12:33:30","116","W 17 St & 8 Ave","40.74177603","-74.00149746","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","16296","Subscriber","1971","1"
"498","2013-12-01 12:28:36","2013-12-01 12:36:54","503","E 20 St & Park Ave","40.73827428","-73.98751968","536","1 Ave & E 30 St","40.74144387","-73.97536082","14539","Subscriber","1988","2"
"342","2013-12-01 12:28:37","2013-12-01 12:34:19","293","Lafayette St & E 8 St","40.73028666","-73.9907647","433","E 13 St & Avenue A","40.72955361","-73.98057249","15148","Subscriber","1985","1"
"644","2013-12-01 12:28:38","2013-12-01 12:39:22","361","Allen St & Hester St","40.71605866","-73.99190759","377","6 Ave & Canal St","40.72243797","-74.00566443","17171","Subscriber","1967","1"
"655","2013-12-01 12:28:52","2013-12-01 12:39:47","504","1 Ave & E 15 St","40.73221853","-73.98165557","253","W 13 St & 5 Ave","40.73543934","-73.99453948","20147","Subscriber","1983","2"
"1747","2013-12-01 12:28:52","2013-12-01 12:57:59","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","385","E 55 St & 2 Ave","40.75797322","-73.96603308","15458","Subscriber","1956","1"
"772","2013-12-01 12:28:53","2013-12-01 12:41:45","368","Carmine St & 6 Ave","40.73038599","-74.00214988","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","19789","Subscriber","1966","1"
"665","2013-12-01 12:28:54","2013-12-01 12:39:59","528","2 Ave & E 31 St","40.74290902","-73.97706058","2022","E 59 St & Sutton Pl","40.75849116","-73.95920622","19734","Subscriber","1967","1"
"848","2013-12-01 12:29:06","2013-12-01 12:43:14","375","Mercer St & Bleecker St","40.72679454","-73.99695094","466","W 25 St & 6 Ave","40.74395411","-73.99144871","20240","Subscriber","1984","1"
"2524","2013-12-01 12:29:06","2013-12-01 13:11:10","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","150","E 2 St & Avenue C","40.7208736","-73.98085795","19307","Subscriber","1973","1"
"285","2013-12-01 12:29:12","2013-12-01 12:33:57","449","W 52 St & 9 Ave","40.76461837","-73.98789473","495","W 47 St & 10 Ave","40.76269882","-73.99301222","14961","Subscriber","1981","1"
"222","2013-12-01 12:29:12","2013-12-01 12:32:54","349","Rivington St & Ridge St","40.71850211","-73.98329859","393","E 5 St & Avenue C","40.72299208","-73.97995466","20368","Subscriber","1984","1"
"1714","2013-12-01 12:29:13","2013-12-01 12:57:47","335","Washington Pl & Broadway","40.72903917","-73.99404649","392","Jay St & Tech Pl","40.695065","-73.987167","20293","Subscriber","1987","1"
"294","2013-12-01 12:29:26","2013-12-01 12:34:20","496","E 16 St & 5 Ave","40.73726186","-73.99238967","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","17176","Subscriber","1987","1"
"1118","2013-12-01 12:29:27","2013-12-01 12:48:05","301","E 2 St & Avenue B","40.72217444","-73.98368779","402","Broadway & E 22 St","40.7403432","-73.98955109","17587","Customer",\N,"0"
"1227","2013-12-01 12:29:33","2013-12-01 12:50:00","463","9 Ave & W 16 St","40.74206539","-74.00443172","375","Mercer St & Bleecker St","40.72679454","-73.99695094","16086","Customer",\N,"0"
"393","2013-12-01 12:29:34","2013-12-01 12:36:07","334","W 20 St & 7 Ave","40.74238787","-73.99726235","474","5 Ave & E 29 St","40.7451677","-73.98683077","14878","Subscriber","1971","1"
"539","2013-12-01 12:29:34","2013-12-01 12:38:33","127","Barrow St & Hudson St","40.73172428","-74.00674436","403","E 2 St & 2 Ave","40.72502876","-73.99069656","15801","Subscriber","1979","1"
"770","2013-12-01 12:29:34","2013-12-01 12:42:24","267","Broadway & W 36 St","40.75097711","-73.98765428","335","Washington Pl & Broadway","40.72903917","-73.99404649","16206","Subscriber","1953","1"
"232","2013-12-01 12:29:39","2013-12-01 12:33:31","295","Pike St & E Broadway","40.71406667","-73.99293911","308","St James Pl & Oliver St","40.71307916","-73.99851193","20595","Subscriber","1983","1"
"1394","2013-12-01 12:29:46","2013-12-01 12:53:00","463","9 Ave & W 16 St","40.74206539","-74.00443172","375","Mercer St & Bleecker St","40.72679454","-73.99695094","18781","Customer",\N,"0"
"432","2013-12-01 12:29:47","2013-12-01 12:36:59","382","University Pl & E 14 St","40.73492695","-73.99200509","238","Bank St & Washington St","40.7361967","-74.00859207","19700","Subscriber","1954","1"
"482","2013-12-01 12:29:56","2013-12-01 12:37:58","489","10 Ave & W 28 St","40.75066386","-74.00176802","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","17419","Subscriber","1967","1"
"1303","2013-12-01 12:29:58","2013-12-01 12:51:41","498","Broadway & W 32 St","40.74854862","-73.98808416","296","Division St & Bowery","40.71413089","-73.9970468","15360","Subscriber","1989","1"
"204","2013-12-01 12:30:00","2013-12-01 12:33:24","295","Pike St & E Broadway","40.71406667","-73.99293911","308","St James Pl & Oliver St","40.71307916","-73.99851193","20264","Subscriber","1982","2"
"341","2013-12-01 12:30:13","2013-12-01 12:35:54","403","E 2 St & 2 Ave","40.72502876","-73.99069656","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","20952","Subscriber","1964","2"
"418","2013-12-01 12:30:23","2013-12-01 12:37:21","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","457","Broadway & W 58 St","40.76695317","-73.98169333","16592","Subscriber","1983","1"
"420","2013-12-01 12:30:28","2013-12-01 12:37:28","476","E 31 St & 3 Ave","40.74394314","-73.97966069","487","E 20 St & FDR Drive","40.73314259","-73.97573881","16870","Subscriber","1990","1"
"709","2013-12-01 12:30:31","2013-12-01 12:42:20","168","W 18 St & 6 Ave","40.73971301","-73.99456405","352","W 56 St & 6 Ave","40.76340613","-73.97722479","15871","Customer",\N,"0"
"1568","2013-12-01 12:30:36","2013-12-01 12:56:44","534","Water - Whitehall Plaza","40.70255065","-74.0127234","521","8 Ave & W 31 St","40.75044999","-73.99481051","18519","Customer",\N,"0"
"470","2013-12-01 12:30:41","2013-12-01 12:38:31","146","Hudson St & Reade St","40.71625008","-74.0091059","304","Broadway & Battery Pl","40.70463334","-74.01361706","18428","Subscriber","1970","1"
"516","2013-12-01 12:30:42","2013-12-01 12:39:18","420","Clermont Ave & Lafayette Ave","40.68764484","-73.96968902","392","Jay St & Tech Pl","40.695065","-73.987167","14823","Subscriber","1979","1"
"1568","2013-12-01 12:30:53","2013-12-01 12:57:01","387","Centre St & Chambers St","40.71273266","-74.0046073","517","Pershing Square S","40.75149263","-73.97798848","18555","Subscriber","1980","1"
"524","2013-12-01 12:30:53","2013-12-01 12:39:37","280","E 10 St & 5 Ave","40.73331967","-73.99510132","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","20833","Subscriber","1982","1"
"425","2013-12-01 12:30:55","2013-12-01 12:38:00","519","Pershing Square N","40.75188406","-73.97770164","476","E 31 St & 3 Ave","40.74394314","-73.97966069","15575","Subscriber","1979","1"
"541","2013-12-01 12:30:57","2013-12-01 12:39:58","403","E 2 St & 2 Ave","40.72502876","-73.99069656","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","17882","Customer",\N,"0"
"618","2013-12-01 12:30:58","2013-12-01 12:41:16","253","W 13 St & 5 Ave","40.73543934","-73.99453948","453","W 22 St & 8 Ave","40.74475148","-73.99915362","15777","Subscriber","1985","2"
"525","2013-12-01 12:31:00","2013-12-01 12:39:45","253","W 13 St & 5 Ave","40.73543934","-73.99453948","453","W 22 St & 8 Ave","40.74475148","-73.99915362","17930","Subscriber","1984","1"
"111","2013-12-01 12:31:03","2013-12-01 12:32:54","147","Greenwich St & Warren St","40.71542197","-74.01121978","152","Warren St & Church St","40.71473993","-74.00910627","19447","Subscriber","1963","2"
"725","2013-12-01 12:31:04","2013-12-01 12:43:09","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","459","W 20 St & 11 Ave","40.746745","-74.007756","20226","Subscriber","1986","1"
"612","2013-12-01 12:31:06","2013-12-01 12:41:18","545","E 23 St & 1 Ave","40.736502","-73.97809472","334","W 20 St & 7 Ave","40.74238787","-73.99726235","16033","Subscriber","1985","1"
"297","2013-12-01 12:31:07","2013-12-01 12:36:04","311","Norfolk St & Broome St","40.7172274","-73.98802084","502","Henry St & Grand St","40.714215","-73.981346","15583","Subscriber","1961","1"
"276","2013-12-01 12:31:08","2013-12-01 12:35:44","520","W 52 St & 5 Ave","40.75992262","-73.97648516","173","Broadway & W 49 St","40.76064679","-73.98442659","18258","Subscriber","1990","1"
"545","2013-12-01 12:31:12","2013-12-01 12:40:17","247","Perry St & Bleecker St","40.73535398","-74.00483091","328","Watts St & Greenwich St","40.72405549","-74.00965965","20011","Subscriber","1980","2"
"498","2013-12-01 12:31:13","2013-12-01 12:39:31","280","E 10 St & 5 Ave","40.73331967","-73.99510132","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","15845","Subscriber","1982","2"
"338","2013-12-01 12:31:15","2013-12-01 12:36:53","524","W 43 St & 6 Ave","40.75527307","-73.98316936","469","Broadway & W 53 St","40.76344058","-73.98268129","15399","Subscriber","1989","1"
"520","2013-12-01 12:31:16","2013-12-01 12:39:56","403","E 2 St & 2 Ave","40.72502876","-73.99069656","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","17411","Subscriber","1978","1"
"896","2013-12-01 12:31:16","2013-12-01 12:46:12","489","10 Ave & W 28 St","40.75066386","-74.00176802","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","20145","Subscriber","1982","1"
"460","2013-12-01 12:31:22","2013-12-01 12:39:02","293","Lafayette St & E 8 St","40.73028666","-73.9907647","394","E 9 St & Avenue C","40.72521311","-73.97768752","17904","Subscriber","1972","1"
"188","2013-12-01 12:31:26","2013-12-01 12:34:34","387","Centre St & Chambers St","40.71273266","-74.0046073","316","Fulton St & William St","40.70955958","-74.00653609","19220","Subscriber","1984","1"
"1193","2013-12-01 12:31:27","2013-12-01 12:51:20","334","W 20 St & 7 Ave","40.74238787","-73.99726235","447","8 Ave & W 52 St","40.76370739","-73.9851615","15508","Customer",\N,"0"
"532","2013-12-01 12:31:30","2013-12-01 12:40:22","504","1 Ave & E 15 St","40.73221853","-73.98165557","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","16657","Subscriber","1978","1"
"313","2013-12-01 12:31:35","2013-12-01 12:36:48","328","Watts St & Greenwich St","40.72405549","-74.00965965","358","Christopher St & Greenwich St","40.73291553","-74.00711384","19552","Subscriber","1979","1"
"203","2013-12-01 12:31:37","2013-12-01 12:35:00","382","University Pl & E 14 St","40.73492695","-73.99200509","254","W 11 St & 6 Ave","40.73532427","-73.99800419","17342","Subscriber","1957","1"
"583","2013-12-01 12:31:38","2013-12-01 12:41:21","494","W 26 St & 8 Ave","40.74734825","-73.99723551","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","17830","Subscriber","1958","1"
"570","2013-12-01 12:31:38","2013-12-01 12:41:08","478","11 Ave & W 41 St","40.76030096","-73.99884222","490","8 Ave & W 33 St","40.751551","-73.993934","16346","Subscriber","1973","1"
"491","2013-12-01 12:31:40","2013-12-01 12:39:51","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","445","E 10 St & Avenue A","40.72740794","-73.98142006","19891","Subscriber","1985","1"
"323","2013-12-01 12:31:45","2013-12-01 12:37:08","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","382","University Pl & E 14 St","40.73492695","-73.99200509","19565","Subscriber","1962","2"
"524","2013-12-01 12:31:47","2013-12-01 12:40:31","499","Broadway & W 60 St","40.76915505","-73.98191841","515","W 43 St & 10 Ave","40.76009437","-73.99461843","15994","Subscriber","1971","1"
"121","2013-12-01 12:31:48","2013-12-01 12:33:49","510","W 51 St & 6 Ave","40.7606597","-73.98042047","500","Broadway & W 51 St","40.76228826","-73.98336183","15114","Subscriber","1979","1"
"390","2013-12-01 12:31:54","2013-12-01 12:38:24","477","W 41 St & 8 Ave","40.75640548","-73.9900262","505","6 Ave & W 33 St","40.74901271","-73.98848395","17727","Customer",\N,"0"
"1267","2013-12-01 12:31:56","2013-12-01 12:53:03","455","1 Ave & E 44 St","40.75001986","-73.96905301","524","W 43 St & 6 Ave","40.75527307","-73.98316936","19531","Customer",\N,"0"
"1187","2013-12-01 12:32:00","2013-12-01 12:51:47","325","E 19 St & 3 Ave","40.73624527","-73.98473765","440","E 45 St & 3 Ave","40.75255434","-73.97282625","19760","Subscriber","1985","2"
"1563","2013-12-01 12:32:00","2013-12-01 12:58:03","525","W 34 St & 11 Ave","40.75594159","-74.0021163","488","W 39 St & 9 Ave","40.75645824","-73.99372222","16939","Subscriber","1989","1"
"183","2013-12-01 12:32:03","2013-12-01 12:35:06","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","405","Washington St & Gansevoort St","40.739323","-74.008119","18648","Subscriber","1976","1"
"301","2013-12-01 12:32:04","2013-12-01 12:37:05","480","W 53 St & 10 Ave","40.76669671","-73.99061728","499","Broadway & W 60 St","40.76915505","-73.98191841","20120","Subscriber","1982","1"
"544","2013-12-01 12:32:09","2013-12-01 12:41:13","497","E 17 St & Broadway","40.73704984","-73.99009296","445","E 10 St & Avenue A","40.72740794","-73.98142006","20192","Subscriber","1981","2"
"375","2013-12-01 12:32:10","2013-12-01 12:38:25","328","Watts St & Greenwich St","40.72405549","-74.00965965","276","Duane St & Greenwich St","40.71748752","-74.0104554","19869","Subscriber","1979","1"
"199","2013-12-01 12:32:10","2013-12-01 12:35:29","294","Washington Square E","40.73049393","-73.9957214","382","University Pl & E 14 St","40.73492695","-73.99200509","17715","Subscriber","1993","2"
